Freq.	mag(V(n002)/V(n006))
1.27084684684684e+004	2.57401937882602e+000,0.00000000000000e+000
1.27384884884884e+004	2.56200063408767e+000,0.00000000000000e+000
1.27685085085084e+004	2.54947629162703e+000,0.00000000000000e+000
1.27985285285285e+004	2.53645864413043e+000,0.00000000000000e+000
1.28285485485485e+004	2.52296092857547e+000,0.00000000000000e+000
1.28585685685685e+004	2.50899726592365e+000,0.00000000000000e+000
1.28885885885885e+004	2.49458259679734e+000,0.00000000000000e+000
1.29186086086085e+004	2.47973261375033e+000,0.00000000000000e+000
1.29486286286286e+004	2.46446369076281e+000,0.00000000000000e+000
1.29786486486486e+004	2.44879281060309e+000,0.00000000000000e+000
1.30086686686686e+004	2.43273749070099e+000,0.00000000000000e+000
1.30386886886886e+004	2.41631570817032e+000,0.00000000000000e+000
1.30687087087086e+004	2.39954582460241e+000,0.00000000000000e+000
1.30987287287287e+004	2.38244651122909e+000,0.00000000000000e+000
1.31287487487487e+004	2.36503667502265e+000,0.00000000000000e+000
1.31587687687687e+004	2.34733538626342e+000,0.00000000000000e+000
1.31887887887887e+004	2.32936180806350e+000,0.00000000000000e+000
1.32188088088087e+004	2.31113512828906e+000,0.00000000000000e+000
1.32488288288288e+004	2.29267449427419e+000,0.00000000000000e+000
1.32788488488488e+004	2.27399895066805e+000,0.00000000000000e+000
1.33088688688688e+004	2.25512738070491e+000,0.00000000000000e+000
1.33388888888888e+004	2.23607845113394e+000,0.00000000000000e+000
1.33689089089088e+004	2.21687056099426e+000,0.00000000000000e+000
1.33989289289289e+004	2.19752179437063e+000,0.00000000000000e+000
1.34289489489489e+004	2.17804987721719e+000,0.00000000000000e+000
1.34589689689689e+004	2.15847213829168e+000,0.00000000000000e+000
1.34889889889889e+004	2.13880547420057e+000,0.00000000000000e+000
1.35190090090089e+004	2.11906631851736e+000,0.00000000000000e+000
1.35490290290289e+004	2.09927061490173e+000,0.00000000000000e+000
1.35790490490490e+004	2.07943379411656e+000,0.00000000000000e+000
1.36090690690690e+004	2.05957075481349e+000,0.00000000000000e+000
1.36390890890890e+004	2.03969584793483e+000,0.00000000000000e+000
1.36691091091090e+004	2.01982286456139e+000,0.00000000000000e+000
1.36991291291290e+004	1.99996502702027e+000,0.00000000000000e+000
1.37291491491491e+004	1.98013498305571e+000,0.00000000000000e+000
1.37591691691691e+004	1.96034480285791e+000,0.00000000000000e+000
1.37891891891891e+004	1.94060597873958e+000,0.00000000000000e+000
1.38192092092091e+004	1.92092942724768e+000,0.00000000000000e+000
1.38492292292291e+004	1.90132549349837e+000,0.00000000000000e+000
1.38792492492492e+004	1.88180395752511e+000,0.00000000000000e+000
1.39092692692692e+004	1.86237404243440e+000,0.00000000000000e+000
1.39392892892892e+004	1.84304442416975e+000,0.00000000000000e+000
1.39693093093092e+004	1.82382324269119e+000,0.00000000000000e+000
1.39993293293292e+004	1.80471811438651e+000,0.00000000000000e+000
1.40293493493493e+004	1.78573614553932e+000,0.00000000000000e+000
1.40593693693693e+004	1.76688394668882e+000,0.00000000000000e+000
1.40893893893893e+004	1.74816764772677e+000,0.00000000000000e+000
1.41194094094093e+004	1.72959291358706e+000,0.00000000000000e+000
1.41494294294293e+004	1.71116496039470e+000,0.00000000000000e+000
1.41794494494494e+004	1.69288857195088e+000,0.00000000000000e+000
1.42094694694694e+004	1.67476811644182e+000,0.00000000000000e+000
1.42394894894894e+004	1.65680756326892e+000,0.00000000000000e+000
1.42695095095094e+004	1.63901049990796e+000,0.00000000000000e+000
1.42995295295294e+004	1.62138014871432e+000,0.00000000000000e+000
1.43295495495495e+004	1.60391938360042e+000,0.00000000000000e+000
1.43595695695695e+004	1.58663074652030e+000,0.00000000000000e+000
1.43895895895895e+004	1.56951646370403e+000,0.00000000000000e+000
1.44196096096095e+004	1.55257846159263e+000,0.00000000000000e+000
1.44496296296295e+004	1.53581838243093e+000,0.00000000000000e+000
1.44796496496496e+004	1.51923759948258e+000,0.00000000000000e+000
1.45096696696696e+004	1.50283723183727e+000,0.00000000000000e+000
1.45396896896896e+004	1.48661815878604e+000,0.00000000000000e+000
1.45697097097096e+004	1.47058103374508e+000,0.00000000000000e+000
1.45997297297296e+004	1.45472629771375e+000,0.00000000000000e+000
1.46297497497497e+004	1.43905419225589e+000,0.00000000000000e+000
1.46597697697697e+004	1.42356477199785e+000,0.00000000000000e+000
1.46897897897897e+004	1.40825791663945e+000,0.00000000000000e+000
1.47198098098097e+004	1.39313334247755e+000,0.00000000000000e+000
1.47498298298297e+004	1.37819061344384e+000,0.00000000000000e+000
1.47798498498498e+004	1.36342915166135e+000,0.00000000000000e+000
1.48098698698698e+004	1.34884824752580e+000,0.00000000000000e+000
1.48398898898898e+004	1.33444706931947e+000,0.00000000000000e+000
1.48699099099098e+004	1.32022467236717e+000,0.00000000000000e+000
1.48999299299298e+004	1.30618000774447e+000,0.00000000000000e+000
1.49299499499499e+004	1.29231193054993e+000,0.00000000000000e+000
1.49599699699699e+004	1.27861920775346e+000,0.00000000000000e+000
1.49899899899899e+004	1.26510052563372e+000,0.00000000000000e+000
1.50200100100099e+004	1.25175449681800e+000,0.00000000000000e+000
1.50500300300299e+004	1.23857966693827e+000,0.00000000000000e+000
1.50800500500500e+004	1.22557452091735e+000,0.00000000000000e+000
1.51100700700700e+004	1.21273748889932e+000,0.00000000000000e+000
1.51400900900900e+004	1.20006695183827e+000,0.00000000000000e+000
1.51701101101100e+004	1.18756124675930e+000,0.00000000000000e+000
1.52001301301300e+004	1.17521867170603e+000,0.00000000000000e+000
1.52301501501501e+004	1.16303749038792e+000,0.00000000000000e+000
1.52601701701701e+004	1.15101593654138e+000,0.00000000000000e+000
1.52901901901901e+004	1.13915221801757e+000,0.00000000000000e+000
1.53202102102101e+004	1.12744452060996e+000,0.00000000000000e+000
1.53502302302301e+004	1.11589101163431e+000,0.00000000000000e+000
1.53802502502502e+004	1.10448984327310e+000,0.00000000000000e+000
1.54102702702702e+004	1.09323915569658e+000,0.00000000000000e+000
1.54402902902902e+004	1.08213707997157e+000,0.00000000000000e+000
1.54703103103102e+004	1.07118174076926e+000,0.00000000000000e+000
1.55003303303302e+004	1.06037125888272e+000,0.00000000000000e+000
1.55303503503503e+004	1.04970375356418e+000,0.00000000000000e+000
1.55603703703703e+004	1.03917734469206e+000,0.00000000000000e+000
1.55903903903903e+004	1.02879015477718e+000,0.00000000000000e+000
1.56204104104103e+004	1.01854031081706e+000,0.00000000000000e+000
1.56504304304303e+004	1.00842594600712e+000,0.00000000000000e+000
1.56804504504503e+004	9.98445201316870e-001,0.00000000000000e+000
1.57104704704704e+004	9.88596226939026e-001,0.00000000000000e+000
1.57404904904904e+004	9.78877183619081e-001,0.00000000000000e+000
1.57705105105104e+004	9.69286243872371e-001,0.00000000000000e+000
1.58005305305304e+004	9.59821593095502e-001,0.00000000000000e+000
1.58305505505504e+004	9.50481430578551e-001,0.00000000000000e+000
1.58605705705705e+004	9.41263970424164e-001,0.00000000000000e+000
1.58905905905905e+004	9.32167442379383e-001,0.00000000000000e+000
1.59206106106105e+004	9.23190092585630e-001,0.00000000000000e+000
1.59506306306305e+004	9.14330184252179e-001,0.00000000000000e+000
1.59806506506505e+004	9.05585998257944e-001,0.00000000000000e+000
1.60106706706706e+004	8.96955833686309e-001,0.00000000000000e+000
1.60406906906906e+004	8.88438008297372e-001,0.00000000000000e+000
1.60707107107106e+004	8.80030858941833e-001,0.00000000000000e+000
1.61007307307306e+004	8.71732741920369e-001,0.00000000000000e+000
1.61307507507506e+004	8.63542033292304e-001,0.00000000000000e+000
1.61607707707707e+004	8.55457129136995e-001,0.00000000000000e+000
1.61907907907907e+004	8.47476445771295e-001,0.00000000000000e+000
1.62208108108107e+004	8.39598419926141e-001,0.00000000000000e+000
1.62508308308307e+004	8.31821508885272e-001,0.00000000000000e+000
1.62808508508507e+004	8.24144190588731e-001,0.00000000000000e+000
1.63108708708708e+004	8.16564963703828e-001,0.00000000000000e+000
1.63408908908908e+004	8.09082347665963e-001,0.00000000000000e+000
1.63709109109108e+004	8.01694882691573e-001,0.00000000000000e+000
1.64009309309308e+004	7.94401129765389e-001,0.00000000000000e+000
1.64309509509508e+004	7.87199670604014e-001,0.00000000000000e+000
1.64609709709709e+004	7.80089107597688e-001,0.00000000000000e+000
1.64909909909909e+004	7.73068063732029e-001,0.00000000000000e+000
1.65210110110109e+004	7.66135182491424e-001,0.00000000000000e+000
1.65510310310309e+004	7.59289127745608e-001,0.00000000000000e+000
1.65810510510509e+004	7.52528583620897e-001,0.00000000000000e+000
1.66110710710710e+004	7.45852254357435e-001,0.00000000000000e+000
1.66410910910910e+004	7.39258864153752e-001,0.00000000000000e+000
1.66711111111110e+004	7.32747156999784e-001,0.00000000000000e+000
1.67011311311310e+004	7.26315896499515e-001,0.00000000000000e+000
1.67311511511510e+004	7.19963865684249e-001,0.00000000000000e+000
1.67611711711711e+004	7.13689866817502e-001,0.00000000000000e+000
1.67911911911911e+004	7.07492721192414e-001,0.00000000000000e+000
1.68212112112111e+004	7.01371268922520e-001,0.00000000000000e+000
1.68512312312311e+004	6.95324368726678e-001,0.00000000000000e+000
1.68812512512511e+004	6.89350897708860e-001,0.00000000000000e+000
1.69112712712712e+004	6.83449751133547e-001,0.00000000000000e+000
1.69412912912912e+004	6.77619842197271e-001,0.00000000000000e+000
1.69713113113112e+004	6.71860101796976e-001,0.00000000000000e+000
1.70013313313312e+004	6.66169478295692e-001,0.00000000000000e+000
1.70313513513512e+004	6.60546937286052e-001,0.00000000000000e+000
1.70613713713713e+004	6.54991461352109e-001,0.00000000000000e+000
1.70913913913913e+004	6.49502049829881e-001,0.00000000000000e+000
1.71214114114113e+004	6.44077718567059e-001,0.00000000000000e+000
1.71514314314313e+004	6.38717499682189e-001,0.00000000000000e+000
1.71814514514513e+004	6.33420441323731e-001,0.00000000000000e+000
1.72114714714714e+004	6.28185607429266e-001,0.00000000000000e+000
1.72414914914914e+004	6.23012077485157e-001,0.00000000000000e+000
1.72715115115114e+004	6.17898946286926e-001,0.00000000000000e+000
1.73015315315314e+004	6.12845323700607e-001,0.00000000000000e+000
1.73315515515514e+004	6.07850334425250e-001,0.00000000000000e+000
1.73615715715715e+004	6.02913117756845e-001,0.00000000000000e+000
1.73915915915915e+004	5.98032827353799e-001,0.00000000000000e+000
1.74216116116115e+004	5.93208631004153e-001,0.00000000000000e+000
1.74516316316315e+004	5.88439710394701e-001,0.00000000000000e+000
1.74816516516515e+004	5.83725260882138e-001,0.00000000000000e+000
1.75116716716716e+004	5.79064491266348e-001,0.00000000000000e+000
1.75416916916916e+004	5.74456623565979e-001,0.00000000000000e+000
1.75717117117116e+004	5.69900892796376e-001,0.00000000000000e+000
1.76017317317316e+004	5.65396546749967e-001,0.00000000000000e+000
1.76317517517516e+004	5.60942845779182e-001,0.00000000000000e+000
1.76617717717717e+004	5.56539062581977e-001,0.00000000000000e+000
1.76917917917917e+004	5.52184481990021e-001,0.00000000000000e+000
1.77218118118117e+004	5.47878400759593e-001,0.00000000000000e+000
1.77518318318317e+004	5.43620127365233e-001,0.00000000000000e+000
1.77818518518517e+004	5.39408981796204e-001,0.00000000000000e+000
1.78118718718718e+004	5.35244295355747e-001,0.00000000000000e+000
1.78418918918918e+004	5.31125410463222e-001,0.00000000000000e+000
1.78719119119118e+004	5.27051680459087e-001,0.00000000000000e+000
1.79019319319318e+004	5.23022469412770e-001,0.00000000000000e+000
1.79319519519518e+004	5.19037151933424e-001,0.00000000000000e+000
1.79619719719718e+004	5.15095112983584e-001,0.00000000000000e+000
1.79919919919919e+004	5.11195747695704e-001,0.00000000000000e+000
1.80220120120119e+004	5.07338461191589e-001,0.00000000000000e+000
1.80520320320319e+004	5.03522668404713e-001,0.00000000000000e+000
1.80820520520519e+004	4.99747793905395e-001,0.00000000000000e+000
1.81120720720719e+004	4.96013271728844e-001,0.00000000000000e+000
1.81420920920920e+004	4.92318545206045e-001,0.00000000000000e+000
1.81721121121120e+004	4.88663066797459e-001,0.00000000000000e+000
1.82021321321320e+004	4.85046297929531e-001,0.00000000000000e+000
1.82321521521520e+004	4.81467708833983e-001,0.00000000000000e+000
1.82621721721720e+004	4.77926778389857e-001,0.00000000000000e+000
1.82921921921921e+004	4.74422993968282e-001,0.00000000000000e+000
1.83222122122121e+004	4.70955851279956e-001,0.00000000000000e+000
1.83522322322321e+004	4.67524854225295e-001,0.00000000000000e+000
1.83822522522521e+004	4.64129514747221e-001,0.00000000000000e+000
1.84122722722721e+004	4.60769352686569e-001,0.00000000000000e+000
1.84422922922922e+004	4.57443895640074e-001,0.00000000000000e+000
1.84723123123122e+004	4.54152678820909e-001,0.00000000000000e+000
1.85023323323322e+004	4.50895244921724e-001,0.00000000000000e+000
1.85323523523522e+004	4.47671143980188e-001,0.00000000000000e+000
1.85623723723722e+004	4.44479933246956e-001,0.00000000000000e+000
1.85923923923923e+004	4.41321177056068e-001,0.00000000000000e+000
1.86224124124123e+004	4.38194446697709e-001,0.00000000000000e+000
1.86524324324323e+004	4.35099320293322e-001,0.00000000000000e+000
1.86824524524523e+004	4.32035382673017e-001,0.00000000000000e+000
1.87124724724723e+004	4.29002225255262e-001,0.00000000000000e+000
1.87424924924924e+004	4.25999445928800e-001,0.00000000000000e+000
1.87725125125124e+004	4.23026648936774e-001,0.00000000000000e+000
1.88025325325324e+004	4.20083444763004e-001,0.00000000000000e+000
1.88325525525524e+004	4.17169450020405e-001,0.00000000000000e+000
1.88625725725724e+004	4.14284287341487e-001,0.00000000000000e+000
1.88925925925925e+004	4.11427585270925e-001,0.00000000000000e+000
1.89226126126125e+004	4.08598978160135e-001,0.00000000000000e+000
1.89526326326325e+004	4.05798106063855e-001,0.00000000000000e+000
1.89826526526525e+004	4.03024614638667e-001,0.00000000000000e+000
1.90126726726725e+004	4.00278155043443e-001,0.00000000000000e+000
1.90426926926926e+004	3.97558383841674e-001,0.00000000000000e+000
1.90727127127126e+004	3.94864962905654e-001,0.00000000000000e+000
1.91027327327326e+004	3.92197559322477e-001,0.00000000000000e+000
1.91327527527526e+004	3.89555845301818e-001,0.00000000000000e+000
1.91627727727726e+004	3.86939498085479e-001,0.00000000000000e+000
1.91927927927927e+004	3.84348199858632e-001,0.00000000000000e+000
1.92228128128127e+004	3.81781637662776e-001,0.00000000000000e+000
1.92528328328327e+004	3.79239503310331e-001,0.00000000000000e+000
1.92828528528527e+004	3.76721493300870e-001,0.00000000000000e+000
1.93128728728727e+004	3.74227308738942e-001,0.00000000000000e+000
1.93428928928928e+004	3.71756655253456e-001,0.00000000000000e+000
1.93729129129128e+004	3.69309242918611e-001,0.00000000000000e+000
1.94029329329328e+004	3.66884786176324e-001,0.00000000000000e+000
1.94329529529528e+004	3.64483003760135e-001,0.00000000000000e+000
1.94629729729728e+004	3.62103618620574e-001,0.00000000000000e+000
1.94929929929929e+004	3.59746357851928e-001,0.00000000000000e+000
1.95230130130129e+004	3.57410952620420e-001,0.00000000000000e+000
1.95530330330329e+004	3.55097138093748e-001,0.00000000000000e+000
1.95830530530529e+004	3.52804653371966e-001,0.00000000000000e+000
1.96130730730729e+004	3.50533241419671e-001,0.00000000000000e+000
1.96430930930930e+004	3.48282648999498e-001,0.00000000000000e+000
1.96731131131130e+004	3.46052626606854e-001,0.00000000000000e+000
1.97031331331330e+004	3.43842928405909e-001,0.00000000000000e+000
1.97331531531530e+004	3.41653312166793e-001,0.00000000000000e+000
1.97631731731730e+004	3.39483539203983e-001,0.00000000000000e+000
1.97931931931931e+004	3.37333374315863e-001,0.00000000000000e+000
1.98232132132131e+004	3.35202585725419e-001,0.00000000000000e+000
1.98532332332331e+004	3.33090945022068e-001,0.00000000000000e+000
1.98832532532531e+004	3.30998227104562e-001,0.00000000000000e+000
1.99132732732731e+004	3.28924210125002e-001,0.00000000000000e+000
1.99432932932932e+004	3.26868675433882e-001,0.00000000000000e+000
1.99733133133132e+004	3.24831407526175e-001,0.00000000000000e+000
2.00033333333332e+004	3.22812193988437e-001,0.00000000000000e+000
2.00333533533532e+004	3.20810825446906e-001,0.00000000000000e+000
2.00633733733732e+004	3.18827095516566e-001,0.00000000000000e+000
2.00933933933932e+004	3.16860800751173e-001,0.00000000000000e+000
2.01234134134133e+004	3.14911740594220e-001,0.00000000000000e+000
2.01534334334333e+004	3.12979717330808e-001,0.00000000000000e+000
2.01834534534533e+004	3.11064536040426e-001,0.00000000000000e+000
2.02134734734733e+004	3.09166004550609e-001,0.00000000000000e+000
2.02434934934933e+004	3.07283933391457e-001,0.00000000000000e+000
2.02735135135134e+004	3.05418135750999e-001,0.00000000000000e+000
2.03035335335334e+004	3.03568427431396e-001,0.00000000000000e+000
2.03335535535534e+004	3.01734626805941e-001,0.00000000000000e+000
2.03635735735734e+004	2.99916554776869e-001,0.00000000000000e+000
2.03935935935934e+004	2.98114034733943e-001,0.00000000000000e+000
2.04236136136135e+004	2.96326892513800e-001,0.00000000000000e+000
2.04536336336335e+004	2.94554956360054e-001,0.00000000000000e+000
2.04836536536535e+004	2.92798056884129e-001,0.00000000000000e+000
2.05136736736735e+004	2.91056027026818e-001,0.00000000000000e+000
2.05436936936935e+004	2.89328702020535e-001,0.00000000000000e+000
2.05737137137136e+004	2.87615919352277e-001,0.00000000000000e+000
2.06037337337336e+004	2.85917518727248e-001,0.00000000000000e+000
2.06337537537536e+004	2.84233342033155e-001,0.00000000000000e+000
2.06637737737736e+004	2.82563233305156e-001,0.00000000000000e+000
2.06937937937936e+004	2.80907038691439e-001,0.00000000000000e+000
2.07238138138137e+004	2.79264606419437e-001,0.00000000000000e+000
2.07538338338337e+004	2.77635786762649e-001,0.00000000000000e+000
2.07838538538537e+004	2.76020432008065e-001,0.00000000000000e+000
2.08138738738737e+004	2.74418396424178e-001,0.00000000000000e+000
2.08438938938937e+004	2.72829536229574e-001,0.00000000000000e+000
2.08739139139138e+004	2.71253709562092e-001,0.00000000000000e+000
2.09039339339338e+004	2.69690776448533e-001,0.00000000000000e+000
2.09339539539538e+004	2.68140598774918e-001,0.00000000000000e+000
2.09639739739738e+004	2.66603040257275e-001,0.00000000000000e+000
2.09939939939938e+004	2.65077966412951e-001,0.00000000000000e+000
2.10240140140139e+004	2.63565244532439e-001,0.00000000000000e+000
2.10540340340339e+004	2.62064743651702e-001,0.00000000000000e+000
2.10840540540539e+004	2.60576334524992e-001,0.00000000000000e+000
2.11140740740739e+004	2.59099889598154e-001,0.00000000000000e+000
2.11440940940939e+004	2.57635282982401e-001,0.00000000000000e+000
2.11741141141140e+004	2.56182390428554e-001,0.00000000000000e+000
2.12041341341340e+004	2.54741089301734e-001,0.00000000000000e+000
2.12341541541540e+004	2.53311258556509e-001,0.00000000000000e+000
2.12641741741740e+004	2.51892778712466e-001,0.00000000000000e+000
2.12941941941940e+004	2.50485531830224e-001,0.00000000000000e+000
2.13242142142141e+004	2.49089401487859e-001,0.00000000000000e+000
2.13542342342341e+004	2.47704272757748e-001,0.00000000000000e+000
2.13842542542541e+004	2.46330032183810e-001,0.00000000000000e+000
2.14142742742741e+004	2.44966567759154e-001,0.00000000000000e+000
2.14442942942941e+004	2.43613768904106e-001,0.00000000000000e+000
2.14743143143142e+004	2.42271526444620e-001,0.00000000000000e+000
2.15043343343342e+004	2.40939732591072e-001,0.00000000000000e+000
2.15343543543542e+004	2.39618280917408e-001,0.00000000000000e+000
2.15643743743742e+004	2.38307066340659e-001,0.00000000000000e+000
2.15943943943942e+004	2.37005985100809e-001,0.00000000000000e+000
2.16244144144143e+004	2.35714934741006e-001,0.00000000000000e+000
2.16544344344343e+004	2.34433814088119e-001,0.00000000000000e+000
2.16844544544543e+004	2.33162523233619e-001,0.00000000000000e+000
2.17144744744743e+004	2.31900963514795e-001,0.00000000000000e+000
2.17444944944943e+004	2.30649037496285e-001,0.00000000000000e+000
2.17745145145144e+004	2.29406648951926e-001,0.00000000000000e+000
2.18045345345344e+004	2.28173702846908e-001,0.00000000000000e+000
2.18345545545544e+004	2.26950105320234e-001,0.00000000000000e+000
2.18645745745744e+004	2.25735763667477e-001,0.00000000000000e+000
2.18945945945944e+004	2.24530586323824e-001,0.00000000000000e+000
2.19246146146145e+004	2.23334482847414e-001,0.00000000000000e+000
2.19546346346345e+004	2.22147363902945e-001,0.00000000000000e+000
2.19846546546545e+004	2.20969141245567e-001,0.00000000000000e+000
2.20146746746745e+004	2.19799727705041e-001,0.00000000000000e+000
2.20446946946945e+004	2.18639037170159e-001,0.00000000000000e+000
2.20747147147146e+004	2.17486984573430e-001,0.00000000000000e+000
2.21047347347346e+004	2.16343485876021e-001,0.00000000000000e+000
2.21347547547546e+004	2.15208458052940e-001,0.00000000000000e+000
2.21647747747746e+004	2.14081819078475e-001,0.00000000000000e+000
2.21947947947946e+004	2.12963487911870e-001,0.00000000000000e+000
2.22248148148147e+004	2.11853384483236e-001,0.00000000000000e+000
2.22548348348347e+004	2.10751429679696e-001,0.00000000000000e+000
2.22848548548547e+004	2.09657545331760e-001,0.00000000000000e+000
2.23148748748747e+004	2.08571654199919e-001,0.00000000000000e+000
2.23448948948947e+004	2.07493679961462e-001,0.00000000000000e+000
2.23749149149147e+004	2.06423547197510e-001,0.00000000000000e+000
2.24049349349348e+004	2.05361181380257e-001,0.00000000000000e+000
2.24349549549548e+004	2.04306508860424e-001,0.00000000000000e+000
2.24649749749748e+004	2.03259456854911e-001,0.00000000000000e+000
2.24949949949948e+004	2.02219953434657e-001,0.00000000000000e+000
2.25250150150148e+004	2.01187927512689e-001,0.00000000000000e+000
2.25550350350349e+004	2.00163308832368e-001,0.00000000000000e+000
2.25850550550549e+004	1.99146027955827e-001,0.00000000000000e+000
2.26150750750749e+004	1.98136016252586e-001,0.00000000000000e+000
2.26450950950949e+004	1.97133205888363e-001,0.00000000000000e+000
2.26751151151149e+004	1.96137529814050e-001,0.00000000000000e+000
2.27051351351350e+004	1.95148921754879e-001,0.00000000000000e+000
2.27351551551550e+004	1.94167316199749e-001,0.00000000000000e+000
2.27651751751750e+004	1.93192648390730e-001,0.00000000000000e+000
2.27951951951950e+004	1.92224854312736e-001,0.00000000000000e+000
2.28252152152150e+004	1.91263870683350e-001,0.00000000000000e+000
2.28552352352351e+004	1.90309634942828e-001,0.00000000000000e+000
2.28852552552551e+004	1.89362085244240e-001,0.00000000000000e+000
2.29152752752751e+004	1.88421160443788e-001,0.00000000000000e+000
2.29452952952951e+004	1.87486800091259e-001,0.00000000000000e+000
2.29753153153151e+004	1.86558944420636e-001,0.00000000000000e+000
2.30053353353352e+004	1.85637534340856e-001,0.00000000000000e+000
2.30353553553552e+004	1.84722511426710e-001,0.00000000000000e+000
2.30653753753752e+004	1.83813817909888e-001,0.00000000000000e+000
2.30953953953952e+004	1.82911396670160e-001,0.00000000000000e+000
2.31254154154152e+004	1.82015191226698e-001,0.00000000000000e+000
2.31554354354353e+004	1.81125145729526e-001,0.00000000000000e+000
2.31854554554553e+004	1.80241204951112e-001,0.00000000000000e+000
2.32154754754753e+004	1.79363314278084e-001,0.00000000000000e+000
2.32454954954953e+004	1.78491419703070e-001,0.00000000000000e+000
2.32755155155153e+004	1.77625467816674e-001,0.00000000000000e+000
2.33055355355354e+004	1.76765405799561e-001,0.00000000000000e+000
2.33355555555554e+004	1.75911181414683e-001,0.00000000000000e+000
2.33655755755754e+004	1.75062742999602e-001,0.00000000000000e+000
2.33955955955954e+004	1.74220039458944e-001,0.00000000000000e+000
2.34256156156154e+004	1.73383020256967e-001,0.00000000000000e+000
2.34556356356355e+004	1.72551635410236e-001,0.00000000000000e+000
2.34856556556555e+004	1.71725835480411e-001,0.00000000000000e+000
2.35156756756755e+004	1.70905571567153e-001,0.00000000000000e+000
2.35456956956955e+004	1.70090795301122e-001,0.00000000000000e+000
2.35757157157155e+004	1.69281458837090e-001,0.00000000000000e+000
2.36057357357356e+004	1.68477514847161e-001,0.00000000000000e+000
2.36357557557556e+004	1.67678916514082e-001,0.00000000000000e+000
2.36657757757756e+004	1.66885617524662e-001,0.00000000000000e+000
2.36957957957956e+004	1.66097572063288e-001,0.00000000000000e+000
2.37258158158156e+004	1.65314734805537e-001,0.00000000000000e+000
2.37558358358357e+004	1.64537060911884e-001,0.00000000000000e+000
2.37858558558557e+004	1.63764506021502e-001,0.00000000000000e+000
2.38158758758757e+004	1.62997026246154e-001,0.00000000000000e+000
2.38458958958957e+004	1.62234578164179e-001,0.00000000000000e+000
2.38759159159157e+004	1.61477118814563e-001,0.00000000000000e+000
2.39059359359358e+004	1.60724605691097e-001,0.00000000000000e+000
2.39359559559558e+004	1.59976996736625e-001,0.00000000000000e+000
2.39659759759758e+004	1.59234250337373e-001,0.00000000000000e+000
2.39959959959958e+004	1.58496325317365e-001,0.00000000000000e+000
2.40260160160158e+004	1.57763180932911e-001,0.00000000000000e+000
2.40560360360359e+004	1.57034776867190e-001,0.00000000000000e+000
2.40860560560559e+004	1.56311073224902e-001,0.00000000000000e+000
2.41160760760759e+004	1.55592030526997e-001,0.00000000000000e+000
2.41460960960959e+004	1.54877609705489e-001,0.00000000000000e+000
2.41761161161159e+004	1.54167772098336e-001,0.00000000000000e+000
2.42061361361360e+004	1.53462479444397e-001,0.00000000000000e+000
2.42361561561560e+004	1.52761693878467e-001,0.00000000000000e+000
2.42661761761760e+004	1.52065377926375e-001,0.00000000000000e+000
2.42961961961960e+004	1.51373494500159e-001,0.00000000000000e+000
2.43262162162160e+004	1.50686006893307e-001,0.00000000000000e+000
2.43562362362361e+004	1.50002878776065e-001,0.00000000000000e+000
2.43862562562561e+004	1.49324074190817e-001,0.00000000000000e+000
2.44162762762761e+004	1.48649557547526e-001,0.00000000000000e+000
2.44462962962961e+004	1.47979293619241e-001,0.00000000000000e+000
2.44763163163161e+004	1.47313247537672e-001,0.00000000000000e+000
2.45063363363362e+004	1.46651384788819e-001,0.00000000000000e+000
2.45363563563562e+004	1.45993671208672e-001,0.00000000000000e+000
2.45663763763762e+004	1.45340072978965e-001,0.00000000000000e+000
2.45963963963962e+004	1.44690556622996e-001,0.00000000000000e+000
2.46264164164162e+004	1.44045089001499e-001,0.00000000000000e+000
2.46564364364362e+004	1.43403637308580e-001,0.00000000000000e+000
2.46864564564563e+004	1.42766169067704e-001,0.00000000000000e+000
2.47164764764763e+004	1.42132652127746e-001,0.00000000000000e+000
2.47464964964963e+004	1.41503054659086e-001,0.00000000000000e+000
2.47765165165163e+004	1.40877345149775e-001,0.00000000000000e+000
2.48065365365363e+004	1.40255492401731e-001,0.00000000000000e+000
2.48365565565564e+004	1.39637465527013e-001,0.00000000000000e+000
2.48665765765764e+004	1.39023233944128e-001,0.00000000000000e+000
2.48965965965964e+004	1.38412767374396e-001,0.00000000000000e+000
2.49266166166164e+004	1.37806035838369e-001,0.00000000000000e+000
2.49566366366364e+004	1.37203009652290e-001,0.00000000000000e+000
2.49866566566565e+004	1.36603659424607e-001,0.00000000000000e+000
2.50166766766765e+004	1.36007956052537e-001,0.00000000000000e+000
2.50466966966965e+004	1.35415870718670e-001,0.00000000000000e+000
2.50767167167165e+004	1.34827374887622e-001,0.00000000000000e+000
2.51067367367365e+004	1.34242440302742e-001,0.00000000000000e+000
2.51367567567566e+004	1.33661038982847e-001,0.00000000000000e+000
2.51667767767766e+004	1.33083143219015e-001,0.00000000000000e+000
2.51967967967966e+004	1.32508725571420e-001,0.00000000000000e+000
2.52268168168166e+004	1.31937758866205e-001,0.00000000000000e+000
2.52568368368366e+004	1.31370216192396e-001,0.00000000000000e+000
2.52868568568567e+004	1.30806070898867e-001,0.00000000000000e+000
2.53168768768767e+004	1.30245296591337e-001,0.00000000000000e+000
2.53468968968967e+004	1.29687867129409e-001,0.00000000000000e+000
2.53769169169167e+004	1.29133756623652e-001,0.00000000000000e+000
